name,path,size,checksum_md5,uuid,s3_key
PRA_JRX_18900902_003.xml,BNR_VERIF/MED/MED_PRA/MED_PRA_ALTO/PRA_JRX/PRA_JRX_1890,1912152,d1aa16721ded8d2aaa63fa256ed5d5b8,7c630892d65e4c76b19ac1fc195748f2,MED/MED_PRA/PRA_JRX/1890/PRA_JRX_18900902_003.xml
PRA_AVE_19040804_004.txt,BNR_VERIF/MED/MED_PRA/MED_PRA_LURA/PRA_AVE/PRA_AVE_1904,1,58c89562f58fd276f592420068db8c09,fb57847fe00a4d52b190c5c854ae5096,MED/MED_PRA/PRA_AVE/1904/PRA_AVE_19040804_004.txt
PRA_JRX_18730503_003.xml,BNR_VERIF/MED/MED_PRA/MED_PRA_ALTO/PRA_JRX/PRA_JRX_1873,1186695,4b03285860ab36ff2dc09467d88eff90,68499ab4df9f4e7b95d96dede3cce1e4,MED/MED_PRA/PRA_JRX/1873/PRA_JRX_18730503_003.xml
PRA_AVE_19131228_002.xml,BNR_VERIF/MED/MED_PRA/MED_PRA_ALTO/PRA_AVE/PRA_AVE_1913,1388062,f29c3197fdf102dffe15c4710792b6ba,4386630bb39a49df8418af467b4750a8,MED/MED_PRA/PRA_AVE/1913/PRA_AVE_19131228_002.xml
PRA_ERT_19380517_004.txt,BNR_VERIF/MED/MED_PRA/MED_PRA_LURA/PRA_ERT/PRA_ERT_1938,186684,2544ffc93094e43fe09304d7ff93112a,9b2aa35138724c6b91cef0354d407ae3,MED/MED_PRA/PRA_ERT/1938/PRA_ERT_19380517_004.txt
