name,path,size,checksum_md5,uuid,s3_key
PRA_CRT_19130214_001.xml,BNR_VERIF/MED/MED_PRA/MED_PRA_ALTO/PRA_CRT/PRA_CRT_1913,1075586,0dd15f77b7cce8f9080ffc18619606be,d1486d9816024386bb32695ef9c225db,MED/MED_PRA/PRA_CRT/1913/PRA_CRT_19130214_001.xml
PRA_JRX_18831028_004.xml,BNR_VERIF/MED/MED_PRA/MED_PRA_ALTO/PRA_JRX/PRA_JRX_1883,1357532,3c54685f9d526b81149402cc8604e592,077f2b35d15246be993f90d640106495,MED/MED_PRA/PRA_JRX/1883/PRA_JRX_18831028_004.xml
PRA_JRX_18850301_004.pdf,BNR_VERIF/MED/MED_PRA/MED_PRA_LURA/PRA_JRX/PRA_JRX_1885,1164799,7c7d445723248205c5c7cf07897b934d,b595c71507f746f49dce24e1c9255a73,MED/MED_PRA/PRA_JRX/1885/PRA_JRX_18850301_004.pdf
PRA_AVE_19121018_001.txt,BNR_VERIF/MED/MED_PRA/MED_PRA_LURA/PRA_AVE/PRA_AVE_1912,67361,7572bc0e531baea3df06223430e7971d,0a292c606ab4493b8eb875306bcb9105,MED/MED_PRA/PRA_AVE/1912/PRA_AVE_19121018_001.txt
PRA_JRX_19240324_005.txt,BNR_VERIF/MED/MED_PRA/MED_PRA_LURA/PRA_JRX/PRA_JRX_1924,166468,b274fad7fc7ba16bab3c23f8590af869,0d8264e3b8ce4c0e8a7907644949f67c,MED/MED_PRA/PRA_JRX/1924/PRA_JRX_19240324_005.txt
