name,path,size,checksum_md5,uuid,s3_key
PRA_AVE_19110116_003.tif,BNR_SAUV/MED/MED_PRA/PRA_AVE,19552176,06a79c91193ffc1724f7e056bb4cdcde,dad17c9ba3e0431cb50b57cc2acaab1a,MED/MED_PRA/PRA_AVE/1911/PRA_AVE_19110116_003.tif
PRA_JRX_18560827_002.pdf,BNR_VERIF/MED/MED_PRA/MED_PRA_LURA/PRA_JRX/PRA_JRX_1856,493059,5ecd013e4eb751aba360a5f51266f8b3,236140b128284963a76f31a6e865a91d,MED/MED_PRA/PRA_JRX/1856/PRA_JRX_18560827_002.pdf
PRA_AVE_19040404_002.xml,BNR_VERIF/MED/MED_PRA/MED_PRA_ALTO/PRA_AVE/PRA_AVE_1904,1440792,a5d621aa59d2ed2f0b507a4c622f1101,98437b5988fa449a95f8acd6f17b1d43,MED/MED_PRA/PRA_AVE/1904/PRA_AVE_19040404_002.xml
PRA_ERT_19301017_004.pdf,BNR_VERIF/MED/MED_PRA/MED_PRA_LURA/PRA_ERT/PRA_ERT_1930,930495,08b1178aea29673ea3c2b3aa8d81401b,11a04023038a472093d13bc8d5bf8d75,MED/MED_PRA/PRA_ERT/1930/PRA_ERT_19301017_004.pdf
PRA_CTG_19051022_003.tif,BNR_SAUV/MED/MED_PRA/PRA_CTG,9278320,cc83e0c18719db77e0f711007f11e81a,3f40bf4afe7a47a99d765df6418bdadb,MED/MED_PRA/PRA_CTG/1905/PRA_CTG_19051022_003.tif
